0	3	1	1456527627216
0	0	1	1456527630687
0	12	1	1456527636068
0	13	1	1456527639123
0	14	1	1456527644883
0	10	1	1456527647497
0	14	1	1456527651272
0	14	1	1456527653694
0	13	1	1456527660683
0	9	1	1456527662793
0	6	1	1456527971411
0	4	1	1456527973841
0	6	1	1456527988267
0	11	1	1456527995911
0	8	1	1456528003795
0	15	0	1456528008556
0	3	1	1456528012998
0	14	1	1456528024206
0	14	1	1456528026897
0	0	1	1456528031194
1	1	1	1456528139805
1	6	1	1456528158231
1	5	1	1456528172165
1	8	1	1456528191203
1	6	1	1456528203293
1	3	1	1456528213182
1	2	1	1456528221550
1	3	1	1456528233055
1	4	1	1456528254850
1	0	1	1456528263409
0	9	1	1456528563518
0	10	1	1456528568556
0	10	1	1456528570839
0	7	1	1456528576586
0	4	1	1456528578837
0	7	1	1456528587010
0	6	1	1456528595445
0	7	1	1456528598138
0	13	0	1456528603782
0	2	1	1456528611542
1	0	1	1456528766068
1	6	1	1456528784491
1	6	1	1456528792226
1	6	1	1456528801678
1	2	0	1456528810512
1	7	1	1456528822380
1	3	1	1456528834609
1	0	1	1456528841556
1	0	1	1456528848168
1	5	0	1456528864232
1	0	1	1456528917722
1	8	1	1456528937116
1	2	1	1456528945630
1	6	1	1456528952460
1	7	1	1456528960013
1	4	0	1456528971142
1	6	1	1456528981762
1	7	0	1456528988183
1	8	1	1456529014256
1	6	1	1456529048650
4	23	1	1456529140287
4	4	0	1456529150817
4	19	1	1456529262101
4	21	0	1456529265559
4	9	0	1456529269636
4	21	1	1456529275368
4	3	1	1456529280772
4	22	0	1456529288760
4	25	0	1456529310073
4	19	1	1456529314061
4	5	0	1456529380943
4	20	0	1456529392651
4	16	0	1456529399365
4	11	1	1456529408962
4	1	1	1456529414448
4	25	0	1456529420206
4	13	1	1456529460703
4	14	1	1456529465075
4	7	1	1456529473641
4	7	1	1456529475663
4	23	1	1456529514034
4	24	0	1456529518745
4	12	1	1456529525090
4	19	1	1456529530462
4	6	0	1456529539171
4	24	0	1456529547262
4	23	1	1456529554244
4	20	0	1456529565026
4	12	1	1456529571890
4	8	0	1456529575696
8	1	1	1456530061776
8	4	1	1456530070749
8	3	1	1456530093030
8	2	0	1456530107741
8	8	1	1456530143662
8	8	1	1456530155555
8	3	0	1456530166717
8	6	0	1456530179593
8	1	1	1456530188742
8	0	1	1456530202574
9	4	0	1456530554426
9	4	0	1456530568050
9	1	1	1456530605897
9	0	0	1456530614058
9	1	1	1456530630387
9	3	1	1456530640846
9	0	1	1456530648382
9	1	1	1456530655188
9	4	0	1456530665795
9	1	0	1456530688744
10	1	0	1456530947834
10	0	0	1456530960321
10	6	1	1456530979588
10	9	1	1456530989110
10	7	0	1456531001609
10	10	0	1456531019377
10	8	1	1456531029614
10	0	1	1456531039335
10	11	1	1456531050025
10	2	1	1456531058226
11	9	0	1456531248112
11	0	0	1456531277789
11	3	1	1456531294303
11	4	1	1456531395275
11	3	1	1456531407153
0	6	1	1456531523754
0	2	1	1456531526795
0	7	1	1456531529499
0	11	1	1456531536841
0	14	0	1456531539395
0	15	0	1456531544636
0	6	1	1456531551550
0	7	1	1456531554811
0	5	1	1456531557102
0	0	1	1456531559105
4	0	1	1456531583426
4	4	1	1456531586359
4	19	1	1456531592180
4	2	1	1456531595915
4	19	1	1456531598741
4	13	1	1456531605388
4	19	1	1456531607926
4	20	0	1456531623505
4	14	0	1456531638369
4	12	1	1456531655044
4	21	1	1456531663085
4	6	1	1456531680982
4	8	0	1456531683721
4	15	1	1456531690974
4	4	1	1456531692875
4	9	1	1456531695553
4	5	1	1456531698709
4	11	1	1456531704768
4	21	0	1456531710076
4	11	1	1456531716043
4	16	1	1456531820055
4	26	0	1456531826321
4	15	1	1456531836233
4	3	1	1456531840490
4	6	1	1456531846707
4	1	0	1456531850495
4	12	1	1456531858019
4	1	0	1456531860216
4	14	1	1456531865215
4	12	1	1456531872040
2	10	1	1456531943447
2	11	0	1456531947172
2	11	1	1456531953716
2	7	1	1456531957137
2	4	1	1456531959690
2	2	1	1456531962008
2	6	1	1456531967942
2	8	1	1456531970803
2	5	1	1456531973706
2	2	1	1456531976024
2	10	1	1456531985572
2	7	0	1456531989648
2	4	1	1456531996243
2	2	1	1456531998517
2	7	0	1456532000493
2	7	1	1456532002746
2	7	1	1456532004584
2	6	1	1456532008690
2	7	1	1456532012832
2	5	1	1456532015521
3	30	1	1456532129414
3	13	1	1456532134799
3	11	1	1456532141747
3	20	0	1456532145549
3	23	1	1456532193166
3	1	1	1456532197166
3	21	0	1456532203174
3	28	1	1456532213934
3	20	1	1456532218446
3	24	1	1456532223711
5	5	0	1456532262469
5	16	0	1456532288207
5	8	1	1456532306980
5	13	0	1456532313620
5	9	0	1456532328077
5	32	0	1456532335041
5	7	0	1456532342173
5	2	0	1456532355715
5	8	0	1456532366518
5	9	1	1456532382329
5	13	0	1456532389446
5	21	1	1456532394458
5	29	1	1456532399801
5	7	0	1456532403670
5	27	0	1456532410077
5	26	0	1456532415709
5	31	0	1456532425948
5	34	1	1456532441266
5	18	0	1456532444195
5	19	1	1456532612530
5	28	1	1456532620367
5	9	1	1456532624803
5	26	0	1456532632521
5	4	1	1456532641525
5	2	1	1456532653018
5	20	1	1456532658176
5	11	1	1456532662560
5	19	1	1456532667813
5	27	1	1456532675185
5	3	1	1456532704460
5	15	1	1456532709447
5	8	1	1456532715215
5	12	1	1456532720211
5	33	1	1456532725456
5	20	1	1456532731496
5	33	0	1456532739560
5	10	1	1456532746065
5	0	1	1456532751413
5	1	1	1456532757224
6	5	1	1456532777244
6	17	0	1456532819581
6	12	0	1456532835727
6	4	0	1456532849325
6	10	1	1456532869638
6	21	1	1456532880554
6	23	1	1456532893054
6	1	0	1456532910300
6	3	1	1456532965188
6	12	1	1456532994273
6	23	0	1456533066068
6	1	0	1456533085897
6	16	1	1456533096107
6	10	1	1456533108152
6	11	0	1456533133311
6	12	0	1456533151167
5	12	1	1456533406303
5	10	0	1456533413058
5	15	1	1456533418102
5	14	1	1456533425616
5	32	1	1456533431900
5	21	1	1456533437219
5	25	1	1456533441972
5	21	1	1456533444734
5	10	1	1456533450586
5	35	1	1456533461877
4	12	1	1456533635068
4	5	1	1456533638680
4	10	1	1456533641386
4	13	0	1456533647198
4	13	1	1456533650096
4	2	1	1456533654701
4	2	1	1456533657444
4	2	1	1456533659291
4	14	1	1456533663048
4	23	1	1456533666843
8	6	0	1456533740232
8	1	1	1456533751522
8	0	0	1456533761849
8	4	1	1456533775403
8	5	1	1456533785916
8	4	1	1456533799026
8	8	1	1456533814126
8	8	1	1456533827607
8	3	1	1456533841962
8	1	1	1456533850169
7	26	1	1456534490174
7	21	0	1456534502972
7	7	1	1456534519100
7	22	1	1456534526260
7	50	1	1456534532524
7	52	1	1456534539659
7	60	1	1456534542885
7	42	0	1456534553226
7	60	1	1456534558132
7	61	1	1456534582184
7	4	0	1456534649102
7	28	0	1456534686189
7	42	1	1456534692647
7	52	1	1456534696778
7	54	0	1456534711930
7	61	1	1456534716280
7	7	1	1456534727676
7	25	1	1456534734353
7	21	1	1456534741482
0	5	1	1456610471357
0	7	1	1456610474479
0	5	1	1456610477400
0	6	1	1456610480927
0	2	1	1456610483324
0	2	1	1456610485236
0	7	1	1456610488278
0	4	1	1456610490399
0	11	0	1456610493474
0	9	1	1456610503201
2	5	1	1456610526406
2	9	0	1456610530141
2	4	1	1456610534268
2	5	1	1456610536605
2	10	1	1456610544287
2	0	1	1456610547543
2	7	0	1456610554937
2	3	1	1456610561368
2	11	1	1456610567743
2	8	1	1456610570994
